회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)KHE,027325,2009/12,117627163,97543235,20083928,68292101,34458022,65897972,6469108,62425578,0,78798100,-4661314,54726,0,0,341275,1454755,-4095283,-4661314,6721078,67209536,1097796,46764978,787438,0,42870161,2394129,-4226182,48348,172124,0,6352375,17299635
(주)KHE,027325,2010/12,139175967,117566255,21609713,86965164,61853737,83704690,12274936,54753937,0,103467360,1526205,173459,0,0,569217,9632036,-4740104,1526205,6349988,90391910,1504500,48920481,697330,0,62389014,3260473,1526205,23398,324765,10473,3176249,8000032
(주)KHE,027325,2011/12,165690806,131467678,34223128,106084022,89809199,102222665,29470554,40663442,0,143405661,2672231,140968,0,0,264771,15395725,-9757092,2672231,6355170,130289587,1504500,56998039,159247,0,87840478,3861357,2672231,12916,247013,13673,8350502,12033441
(주)KHE,027325,2012/12,147391686,110331527,37060159,91846679,81845477,89249121,26281331,27890311,0,130797215,3430107,234498,0,0,183885,17132066,18885789,3430107,13341305,110693786,1504500,52911097,309646,0,72556331,2597558,3430107,6409,215013,9591,4869671,14780870
(주)KHE,027325,2013/12,141006770,98735246,42271525,88417283,77148770,86369419,32359514,21127435,0,106816001,5211383,185210,0,0,139079,11404534,6466794,5211383,10287044,90637152,1514483,49120027,1040575,0,69903226,2047864,5211383,8232,150089,4536,3805445,8881106
(주)KHE,027325,2014/12,144552923,95902079,48650844,94457187,83895601,92389765,48888047,11282700,0,101435604,6379297,176490,97884,0,106264,9717975,-10850187,6379297,11376113,84746358,1555105,46627721,800252,0,82255901,2067422,6379297,8862,103508,5208,5275028,10271844
(주)KHE,027325,2015/12,141333720,87054987,54278732,93559964,77430983,91050410,44758997,8366200,0,100692189,5627836,216382,443160,0,97804,6516500,29748907,5627836,12217145,82194923,1564558,44400258,567708,0,67654456,2509554,5627836,14205,173325,17661,7658643,14247953
(주)KHE,027325,2016/12,144268244,85086391,59181854,96806054,84037166,94295003,47147737,169000,0,96755643,4903044,217732,0,0,89166,9018200,4712546,4903044,9916080,80163442,2892135,42874398,362379,0,63468258,2511051,4903044,14131,156730,23361,9667430,14680466
(주)KHE,027325,2017/12,136224299,76282175,59942124,90777233,72429933,87988957,53967897,2817000,0,85669507,825688,195370,0,0,100051,52000,4475497,825688,9665486,70823010,2865138,40345758,197382,0,64702677,2788276,1022427,14935,170766,13905,4218538,12861597
(주)S&WIND,065165,2011/12,11062253,7228462,3833791,5711147,7183754,5103094,5100000,0,0,11718764,315271,50434,0,0,31658,0,0,0,219056,10676817,2490,4690210,477212,0,3128851,608053,315271,11476,0,57000,309130,212915
