회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)경,049448,2010/12,7253484,8072246,-818761,127634,2817107,127634,2803000,5225138,0,345025,30408,218412,0,0,451,0,256869,30408,-100526,0,2160,7123691,0,0,140,0,30408,19038,6050,4330,341939,211006
(주)경,049448,2011/12,7027614,7814717,-787103,23511,2556579,23511,2540339,5228138,0,386124,31658,132488,0,0,946,0,164402,31658,19597,0,0,7004103,0,0,4051,0,31658,20431,5776,0,202841,190780
(주)경,049448,2012/12,6968167,7044563,-76396,12480,134545,12480,24339,6880018,0,417098,710707,119190,0,0,68,94000,20591,710707,60455,0,0,6955687,0,0,2787,0,710707,17511,3667,2295,808244,157992
(주)경우라이프,069756,2013/12,10601036,12527423,-1926388,3192691,318321,3192691,0,0,0,1372727,-1032155,90305,0,0,29742,0,2583685,-1032155,-910729,1152858,0,113803,102960,0,0,0,-1032155,498,35576,41042,34675,156100
(주)경우라이프,069756,2014/12,17255080,20324054,-3068975,6188855,296149,6188855,0,0,0,1937632,-1142587,51706,0,0,117357,0,4400171,-1142587,-1088240,1524432,0,65449,77220,0,0,0,-1142587,798,134716,39654,117362,171709
(주)경우라이프,069756,2015/12,24529718,29406904,-4877186,11548579,243605,11548579,0,0,0,2220110,-713435,30356,0,0,164142,0,6159042,-713435,-732281,0,0,52453,51480,0,0,0,-713435,885,15609,112215,210452,191606
(주)경우라이프,069756,2016/12,31662284,37217516,-5555232,21095305,150912,21089476,0,0,0,2701779,-678046,21262,0,0,207465,0,6003287,-678046,-875821,59712,0,26982,135390,0,0,5828,-678046,19906,31717,113531,209152,11378
(주)경우라이프,069756,2017/12,39708057,45671260,-5963202,4875806,217835,4837433,0,0,0,2269097,-407970,19014,0,0,353209,0,7037189,-407970,-717103,197063,23284476,17881,107490,0,0,38373,-407970,23282,71314,104943,389801,80669
(주)경주신라컨트리클럽,029959,2002/12,93788697,88057047,5731650,9791818,2120926,9625446,0,85633600,0,13278500,3594019,514174,0,0,362101,0,4622081,3594019,2893416,2408514,0,83852201,110705,0,109194,166373,5094970,1623632,343530,41340,2272827,71273
(주)경주신라컨트리클럽,029959,2003/12,94449861,87370747,7079114,10215511,1394428,9948713,0,85633600,0,11810686,1347465,523569,0,0,457085,0,875506,1347465,1388259,1702639,233505,83767984,200517,0,48693,266798,1898999,1902964,353655,34778,525377,14636
