회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)갤러리현대,048644,2011/12,54668958,41458034,13210923,21405797,26538034,4586633,13437273,13000000,0,35760729,899331,889847,0,0,152172,2000000,1332591,899331,2407000,25441898,2285005,29550202,38554,0,1597235,16819164,1243759,226672,191537,551870,746934,1910175
(주)갤러리현대,048644,2012/12,49013493,35708301,13305192,17988294,22535165,2088499,14086944,11000000,0,36991070,153854,884696,0,0,51379,3000000,-795391,153854,372185,27860536,779692,28910773,21817,0,540173,15899795,159212,191827,125876,751263,1391421,1604393
(주)갤러리현대,048644,2013/12,51833797,38255652,13578145,20515256,28631969,4469843,14618392,3000000,0,18773278,272953,678633,0,0,106847,8000000,927989,272953,1388158,12085240,1686245,28331444,7184,0,1304574,16045413,306618,180456,121866,364423,183562,1265102
(주)갤러리현대,048644,2014/12,55346434,41049296,14297138,22373012,33385049,6025397,16679853,1000000,0,20077303,718993,588078,0,0,203085,10000000,-2756407,718993,1530295,14624236,818132,27749862,12061,0,421759,16347615,872155,163125,53874,174002,536859,1194999
(주)갤러리현대,048644,2015/12,35794138,17321534,18472603,28352007,17261534,11895683,12118668,0,0,32937584,4175466,426378,0,0,354217,0,-2784022,4175466,4059892,25002042,315447,2725743,8474,0,318563,16456323,5402419,158177,72929,73920,2116493,773965
(주)갤러리현대,048644,2016/12,39455869,18263344,21192525,29539710,17822286,10755474,10871353,0,0,37229539,2719921,233861,0,0,587715,0,2348255,2719921,3105601,29360889,336523,5167508,19661,0,490767,18784235,3609101,37915,459093,73920,928369,424870
(주)갤러리현대,048644,2017/12,43877966,22414688,21463278,26849285,18946454,6859531,10731076,3000000,0,15724178,270753,185291,0,0,280455,0,4159068,270753,959293,10010598,416523,15878820,14645,0,392225,19989755,379108,49717,77261,97482,451710,1031895
(주)경기마트,076212,2015/12,7947463,7263093,684370,1311209,6933093,699420,5520000,0,0,12262971,224906,0,0,0,119,0,0,0,358157,10135720,17694,5874260,0,0,51148,611788,261574,26260,7931,416624,65719,162302
(주)경기마트,076212,2016/12,7513510,6532538,980972,1112675,6202538,552239,4610000,0,0,13898297,296602,237606,0,0,841,0,0,0,464152,11030476,17881,5636654,0,0,112114,560436,352926,38644,35459,435295,102802,214028
(주)경기에너지,038844,2002/12,7853190,5184681,2668509,6740727,5013842,6683900,4443064,0,0,15546297,712335,118993,0,0,210471,0,925707,712335,956446,13079102,3400,651434,0,0,874757,56827,965423,24255,57297,0,215663,206687
(주)경기에너지,038844,2003/12,6882953,4141616,2741337,5708864,4067196,5661748,3697917,0,0,18887470,73920,122843,0,0,231941,0,189989,73920,222656,16589506,3400,546567,0,0,913722,47116,216947,26743,403952,0,503846,509555
(주)경기에너지,038844,2008/12,6267731,4887131,1380600,3354998,4565176,3340555,2094836,0,0,33413948,1176978,61453,0,0,81513,0,798549,1176978,1229143,30050385,27775,1576390,0,0,2454055,14443,1756094,93485,101831,0,774746,247795
(주)경기에너지,038844,2017/12,7681170,6598675,1082495,1633914,5219508,1613578,3453580,750000,0,15106958,285115,64580,0,0,1,225000,766355,285115,754932,12324544,152003,1826034,0,0,1246458,20336,365944,104730,78907,16250,198445,587433
(주)경동기전,050446,2007/12,10521418,8160993,2360424,4673472,3920497,4160253,319050,4035977,0,16284694,878012,208733,0,0,22809,2087350,715636,878012,1144306,13605343,0,5512586,0,0,3626153,513219,1288809,25801,32193,31988,726469,581966
(주)경동기전,050446,2008/12,9140635,6305169,2835465,4741722,2198886,3373433,0,4106283,0,17173937,575041,252523,0,0,43219,1050000,115658,575041,794925,14496022,231715,3824097,0,0,2252368,1368288,854365,156641,94974,13200,712193,652752
(주)경동기전,050446,2009/12,12894568,9482390,3412178,4979516,2446073,3445671,1197500,7008553,0,16627017,576713,185058,0,0,2056,0,515449,576713,1095467,13914146,231715,7035884,0,0,2808920,1533845,719000,34137,38943,10967,136488,512955
(주)경동기전,050446,2010/12,13377830,9949736,3428094,5876532,5944035,3839310,3341926,3099397,0,21943161,267437,154999,0,0,8628,775795,973270,267437,1019341,19114895,259668,6767890,0,0,2959228,2037222,398399,40051,111721,18705,34235,655177
(주)경동기전,050446,2011/12,14419207,10392149,4027058,7235653,8986239,3879726,3761289,831130,0,28921958,598964,154046,0,0,3465,2674701,153925,598964,1357217,24693127,389992,6383390,0,0,3505747,3355926,735035,41639,104106,12410,20126,642307
(주)경동기전,050446,2012/12,15056162,10670142,4386020,7734809,10419497,4712339,5494746,200000,0,30338433,358962,163052,0,0,10019,2922775,-626533,358962,878733,26814515,901595,6053200,0,0,4749844,3022471,482081,47498,84811,11000,233035,629687
(주)경동기전,050446,2013/12,24889117,17556874,7332243,9424088,16574425,5630030,13226556,540620,0,31734973,489198,186526,0,0,54941,1507141,-484697,489198,1124031,28010978,1293668,14100222,0,0,5014481,3794059,623644,67703,71135,14100,272704,773092
(주)경동기전,050446,2014/12,18604962,11494286,7110675,9407397,8494069,5618940,4925000,2822010,0,30382767,83365,192822,0,0,20958,1416423,641616,83365,707346,26541636,2926908,5730176,0,0,5572437,3788457,204520,55307,109557,16800,178161,680986
(주)경동기전,050446,2015/12,19173452,11737206,7436246,10184678,8779250,6608719,5245000,2800781,0,27653182,325571,197658,19410,0,13113,1347048,1131863,325571,1106894,24282167,2974826,5563034,0,0,5345430,3575959,468976,46841,62158,10400,50895,688813
(주)경동기전,050446,2016/12,12764628,7578267,5186361,9054795,7345672,5661100,380000,0,0,22424162,11865,120977,1112701,0,36867,5260130,-317200,11865,-321505,20521773,2662423,579040,0,0,4458602,3393695,406001,42460,244391,106000,2405624,1678118
(주)경동기전,050446,2017/12,11559165,6296451,5262713,8240600,4308463,4956228,1376914,1600000,0,21363812,76352,51801,0,0,19712,1493000,80855,76352,347404,18998136,2180806,530389,0,0,4332346,3284372,126923,18415,18550,289700,44575,265055
