회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)감정평가법인대일감정원,045274,2013/12,14091554,4527617,9563936,8722920,4527617,8722920,1515000,0,0,37821475,228632,511771,0,0,119490,0,1411506,228632,379532,0,369362,3366074,104214,0,2234058,0,530474,978869,1016963,602546,288703,137761
(주)감정평가법인대일감정원,045274,2014/12,14874818,4731114,10143704,9314015,4731114,9314015,1515000,0,0,42117533,583568,440744,0,0,106487,0,977790,583568,537517,0,427845,3412838,92002,0,2388318,0,815398,1079296,1185235,615188,422349,144468
(주)감정평가법인대일감정원,045274,2015/12,16749161,5889860,10859300,10340748,5889860,10340748,1515000,0,0,48190808,711721,669035,0,0,83099,0,2965188,711721,816875,0,463076,3943980,90006,0,1915988,0,984717,1181129,1151049,634800,229841,61999
(주)감정평가법인대일감정원,045274,2016/12,17658475,6114940,11543535,11437648,6114940,11437648,1515000,0,0,51795090,684814,727751,0,0,64112,0,1342458,684814,1095674,0,287637,3970472,64632,0,2020184,0,994724,1721641,1268435,713072,273588,374538
(주)감정평가법인대일감정원,045274,2017/12,18932419,6394200,12538219,10888956,6274200,10888956,2345000,120000,0,53576687,931379,659961,0,0,61579,0,821493,931379,1111666,0,567248,5405367,46192,0,2219076,0,1268120,1877013,1547851,693125,499742,343288
(주)강남타워,086396,2017/12,8299432,8852877,-553445,8296432,2991445,2509598,650000,3700000,2161432,366082,-604945,0,0,0,546,0,-4067613,-604945,-476080,194279,0,0,0,0,17279,5786835,-583557,3264,0,0,546,108023
(주)강남터미널지하쇼핑몰,065136,2011/12,10574847,10561762,13085,2208642,10561762,2208642,0,0,0,2747222,-618,0,0,0,939,0,10086665,-618,-12492,0,0,8338205,0,0,0,0,-488,13505,0,34233,12004,0
(주)강남터미널지하쇼핑몰,065136,2012/12,49059708,49630488,-570780,8904544,7511969,8904544,0,0,0,8560900,-1236363,12218,0,0,265585,0,37215943,-1236363,134275,0,1577079,28518,36849567,0,0,0,-967348,43076,0,2100,384591,1486215
(주)강남터미널지하쇼핑몰,065136,2013/12,8820866,8473616,347250,7102255,3271054,7102255,2161,0,0,7916509,918029,13987,0,0,84139,0,3296387,918029,-187832,0,0,18611,0,0,0,0,918029,23355,14856,5375,42111735,41005874
(주)강남터미널지하쇼핑몰,065136,2014/12,5882528,6049134,-166606,2416860,846572,2416860,2145,0,0,0,-513856,8724,0,0,7950,0,-1649243,-513856,-182670,0,0,10687,0,0,0,0,-513095,1765,1923,3100,16589,347013
(주)강남터미널지하쇼핑몰,065136,2017/12,34996007,35576743,-580736,2613848,6658706,2613848,0,0,0,21233875,-133613,3153,0,0,1491,0,-1381144,-133613,-139709,0,0,2749,31563281,0,0,0,-133613,5164,7599,3236,13846,7750
(주)강릉아이앤디,049072,2007/12,7247246,7378806,-131560,46257,5728806,46257,5720882,1650000,0,0,-262874,0,0,0,2,0,-298385,-262874,-20719,0,0,6203980,992010,0,0,0,-262874,6130,0,0,4373,246528
(주)강릉아이앤디,049072,2008/12,6248789,7556305,-1307516,40686,5906305,40686,5867877,1650000,0,0,-1175956,877,0,0,2,0,-147883,-1175956,-54455,0,0,6203103,0,0,0,0,-1175956,22235,0,271,301,1121802
