,회사명,거래소코드,회계년도,자산,부채,자본,유동자산,유동부채,당좌자산,단기차입금,장기차입금,사채,매출액,당기순이익,감가상각비,기타대손상각비,이자비용,이자수익,유동성장기부채,영업활동으로 인한 현금흐름,영업이익,매출원가,투자자산,유형자산,무형자산,이연자산,매출채권,재고자산,법인세비용차감전,세금과공과,퇴직급여,임차료,영업외수익,영업외비용,회계월
115348,(주)넥슨코리아,43484,2017,2751617088.0,228094449.0,2523522639.0,1350206324.0,199497704.0,1350071025.0,0.0,0.0,0.0,1029717284.0,1999199.0,8108267.0,905179.0,0.0,23285064.0,0.0,52631274.0,67331528.0,535205619.0,1154201689.0,139591792.0,31846777.0,0.0,101143142.0,135299.0,-25298732.0,1441648.0,2900709.0,4613519.0,34927699.0,127557959.0,Dec
204310,(주)노키아티엠씨,13441,2001,889030761.0,597948884.0,291081877.0,823097546.0,590164749.0,624718410.0,0.0,0.0,0.0,3474582295.0,321765436.0,121733.0,0.0,0.0,13570939.0,0.0,402242417.0,322437499.0,3125169109.0,552600.0,61831503.0,0.0,0.0,200685406.0,198379136.0,371956561.0,191100.0,504533.0,12754.0,117705614.0,68186552.0,Dec
204311,(주)노키아티엠씨,13441,2002,813662402.0,574675469.0,238986933.0,760052618.0,566788430.0,579578533.0,0.0,0.0,0.0,2924802187.0,125785186.0,89577.0,0.0,0.0,7072067.0,0.0,229927044.0,155553041.0,2742480347.0,587650.0,50502848.0,0.0,0.0,134069662.0,180474084.0,147480121.0,99853.0,492779.0,2648.0,117502106.0,125575026.0,Dec
204312,(주)노키아티엠씨,13441,2003,991142764.0,610277891.0,380864873.0,866674150.0,599914535.0,724903517.0,0.0,0.0,0.0,3070886732.0,123874999.0,107493.0,0.0,0.0,5627819.0,0.0,151426962.0,155405708.0,2879279723.0,60157259.0,61921512.0,0.0,0.0,212567136.0,141770632.0,149450597.0,72548.0,860078.0,150975.0,120407273.0,126362385.0,Dec
204313,(주)노키아티엠씨,13441,2004,946092650.0,431002545.0,515090105.0,803270432.0,419581362.0,685662875.0,0.0,0.0,0.0,3341843885.0,139379659.0,133223.0,0.0,0.0,7513898.0,0.0,298021497.0,197389274.0,3104210792.0,84638206.0,56903540.0,0.0,0.0,111275676.0,117607557.0,162293090.0,113187.0,571895.0,189010.0,128986481.0,164082665.0,Dec
204314,(주)노키아티엠씨,13441,2005,928045836.0,440342020.0,487703816.0,695217167.0,432063927.0,609754235.0,0.0,0.0,0.0,2933816803.0,114432012.0,61121.0,0.0,0.0,14506643.0,0.0,128491225.0,129696425.0,2747831112.0,183053300.0,48480619.0,0.0,0.0,157944199.0,85462932.0,127152487.0,87490.0,270996.0,149935.0,81821346.0,84365284.0,Dec
204315,(주)노키아티엠씨,13441,2006,670173192.0,336054470.0,334118722.0,575990272.0,325977131.0,519510234.0,0.0,0.0,0.0,2742602310.0,82548784.0,113954.0,0.0,0.0,13852372.0,0.0,10805797.0,121584729.0,2574472318.0,47314470.0,45356971.0,0.0,0.0,219377035.0,56480038.0,91801312.0,87701.0,435348.0,96505.0,108345696.0,138129113.0,Dec
204316,(주)노키아티엠씨,13441,2007,841900697.0,672876602.0,169024095.0,733053172.0,662187847.0,630078371.0,0.0,0.0,0.0,2209597931.0,120868124.0,137806.0,0.0,0.0,14653905.0,0.0,349545788.0,123704437.0,2067049705.0,43010010.0,63755862.0,0.0,0.0,301389147.0,102974800.0,134073268.0,85278.0,879745.0,99160.0,62348382.0,51979550.0,Dec
204317,(주)노키아티엠씨,13441,2008,1039596109.0,675157120.0,364438989.0,969323648.0,663914259.0,859801589.0,0.0,0.0,0.0,4584993239.0,244722210.0,163169.0,0.0,0.0,6603116.0,0.0,173931714.0,240772438.0,4297624992.0,13266687.0,55353628.0,0.0,0.0,436769162.0,109522059.0,275727333.0,171927.0,775829.0,75916.0,581900500.0,546945605.0,Dec
204318,(주)노키아티엠씨,13441,2009,844681141.0,607968820.0,236712321.0,806385886.0,598343282.0,686963311.0,0.0,0.0,0.0,3920150997.0,139150209.0,45485.0,0.0,0.0,925362.0,0.0,11133354.0,191331571.0,3701695649.0,803073.0,36293357.0,0.0,0.0,523741843.0,119422575.0,154050697.0,164087.0,197219.0,76719.0,414859383.0,452140258.0,Dec
204319,(주)노키아티엠씨,13441,2010,753997014.0,576749133.0,177247880.0,726692276.0,566406206.0,576871186.0,0.0,0.0,0.0,3455813641.0,69150694.0,28999.0,0.0,0.0,457501.0,0.0,202536308.0,89437174.0,3359958650.0,769020.0,25353226.0,0.0,0.0,333784657.0,149821090.0,74413757.0,535455.0,196396.0,84383.0,282541979.0,297565397.0,Dec
204320,(주)노키아티엠씨,13441,2011,592605258.0,428529887.0,164075371.0,566673613.0,416984011.0,419975110.0,0.0,0.0,0.0,2811823474.0,60987126.0,23792.0,0.0,0.0,519953.0,0.0,21537727.0,66081180.0,2737186523.0,882288.0,23887672.0,0.0,0.0,237930438.0,146698503.0,65987100.0,651700.0,275586.0,71672.0,98994744.0,99088824.0,Dec
77302,(주)농협사료,38633,2008,1042971839.0,983575814.0,59396025.0,889538135.0,909005302.0,528907077.0,766989499.0,69795981.0,0.0,1109439104.0,-45685935.0,80812.0,0.0,0.0,4371631.0,1016304.0,-592991190.0,-1457087.0,1052264956.0,12914239.0,133958177.0,373727.0,0.0,24374574.0,360631058.0,-52111425.0,43147.0,1428425.0,464948.0,50088966.0,100743304.0,Dec
97706,(주)농협사료,38633,2008,1042971839.0,983575814.0,59396025.0,889538135.0,909005302.0,528907077.0,766989499.0,69795981.0,0.0,1109439104.0,-45685935.0,80812.0,0.0,0.0,4371631.0,1016304.0,-592991190.0,-1457087.0,1052264956.0,12914239.0,133958177.0,373727.0,0.0,24374574.0,360631058.0,-52111425.0,43147.0,1428425.0,464948.0,50088966.0,100743304.0,Dec
133972,(주)농협사료,38633,2008,1042971839.0,983575814.0,59396025.0,889538135.0,909005302.0,528907077.0,766989499.0,69795981.0,0.0,1109439104.0,-45685935.0,80812.0,0.0,0.0,4371631.0,1016304.0,-592991190.0,-1457087.0,1052264956.0,12914239.0,133958177.0,373727.0,0.0,24374574.0,360631058.0,-52111425.0,43147.0,1428425.0,464948.0,50088966.0,100743304.0,Dec
248087,(주)농협사료,38633,2008,1042971839.0,983575814.0,59396025.0,889538135.0,909005302.0,528907077.0,766989499.0,69795981.0,0.0,1109439104.0,-45685935.0,80812.0,0.0,0.0,4371631.0,1016304.0,-592991190.0,-1457087.0,1052264956.0,12914239.0,133958177.0,373727.0,0.0,24374574.0,360631058.0,-52111425.0,43147.0,1428425.0,464948.0,50088966.0,100743304.0,Dec
77303,(주)농협사료,38633,2009,514991680.0,433782817.0,81208863.0,349526466.0,249754302.0,262484400.0,117758686.0,182352206.0,0.0,1141542682.0,22042353.0,75453.0,0.0,0.0,4110558.0,920740.0,513382505.0,23478605.0,1048819875.0,14245533.0,145080694.0,228853.0,0.0,22664190.0,87042066.0,19690470.0,32525.0,1370384.0,497368.0,34969361.0,38757496.0,Dec
97707,(주)농협사료,38633,2009,514991680.0,433782817.0,81208863.0,349526466.0,249754302.0,262484400.0,117758686.0,182352206.0,0.0,1141542682.0,22042353.0,75453.0,0.0,0.0,4110558.0,920740.0,513382505.0,23478605.0,1048819875.0,14245533.0,145080694.0,228853.0,0.0,22664190.0,87042066.0,19690470.0,32525.0,1370384.0,497368.0,34969361.0,38757496.0,Dec
133973,(주)농협사료,38633,2009,514991680.0,433782817.0,81208863.0,349526466.0,249754302.0,262484400.0,117758686.0,182352206.0,0.0,1141542682.0,22042353.0,75453.0,0.0,0.0,4110558.0,920740.0,513382505.0,23478605.0,1048819875.0,14245533.0,145080694.0,228853.0,0.0,22664190.0,87042066.0,19690470.0,32525.0,1370384.0,497368.0,34969361.0,38757496.0,Dec
248088,(주)농협사료,38633,2009,514991680.0,433782817.0,81208863.0,349526466.0,249754302.0,262484400.0,117758686.0,182352206.0,0.0,1141542682.0,22042353.0,75453.0,0.0,0.0,4110558.0,920740.0,513382505.0,23478605.0,1048819875.0,14245533.0,145080694.0,228853.0,0.0,22664190.0,87042066.0,19690470.0,32525.0,1370384.0,497368.0,34969361.0,38757496.0,Dec
77304,(주)농협사료,38633,2010,547625481.0,444230338.0,103395142.0,377344525.0,285643763.0,269153333.0,116056651.0,154233107.0,0.0,1061567215.0,27603727.0,1203236.0,0.0,0.0,3552884.0,10137725.0,56662920.0,39146641.0,959064234.0,15006620.0,150081242.0,548827.0,0.0,25099577.0,108191192.0,38057839.0,60523.0,1829369.0,859265.0,15817565.0,16906368.0,Dec
97708,(주)농협사료,38633,2010,547625481.0,444230338.0,103395142.0,377344525.0,285643763.0,269153333.0,116056651.0,154233107.0,0.0,1061567215.0,27603727.0,1203236.0,0.0,0.0,3552884.0,10137725.0,56662920.0,39146641.0,959064234.0,15006620.0,150081242.0,548827.0,0.0,25099577.0,108191192.0,38057839.0,60523.0,1829369.0,859265.0,15817565.0,16906368.0,Dec
133974,(주)농협사료,38633,2010,547625481.0,444230338.0,103395142.0,377344525.0,285643763.0,269153333.0,116056651.0,154233107.0,0.0,1061567215.0,27603727.0,1203236.0,0.0,0.0,3552884.0,10137725.0,56662920.0,39146641.0,959064234.0,15006620.0,150081242.0,548827.0,0.0,25099577.0,108191192.0,38057839.0,60523.0,1829369.0,859265.0,15817565.0,16906368.0,Dec
248089,(주)농협사료,38633,2010,547625481.0,444230338.0,103395142.0,377344525.0,285643763.0,269153333.0,116056651.0,154233107.0,0.0,1061567215.0,27603727.0,1203236.0,0.0,0.0,3552884.0,10137725.0,56662920.0,39146641.0,959064234.0,15006620.0,150081242.0,548827.0,0.0,25099577.0,108191192.0,38057839.0,60523.0,1829369.0,859265.0,15817565.0,16906368.0,Dec
77305,(주)농협사료,38633,2011,627564558.0,503401428.0,124163130.0,446619194.0,441656326.0,284904491.0,257479259.0,60076018.0,0.0,1254244550.0,26064507.0,1501478.0,0.0,0.0,4511683.0,97464715.0,-110460553.0,40764139.0,1157952085.0,12184847.0,162502645.0,1031284.0,0.0,26740222.0,161714702.0,36108005.0,80819.0,1936048.0,1008902.0,18951890.0,23608024.0,Dec
97709,(주)농협사료,38633,2011,627564558.0,503401428.0,124163130.0,446619194.0,441656326.0,284904491.0,257479259.0,60076018.0,0.0,1254244550.0,26064507.0,1501478.0,0.0,0.0,4511683.0,97464715.0,-110460553.0,40764139.0,1157952085.0,12184847.0,162502645.0,1031284.0,0.0,26740222.0,161714702.0,36108005.0,80819.0,1936048.0,1008902.0,18951890.0,23608024.0,Dec
133975,(주)농협사료,38633,2011,627564558.0,503401428.0,124163130.0,446619194.0,441656326.0,284904491.0,257479259.0,60076018.0,0.0,1254244550.0,26064507.0,1501478.0,0.0,0.0,4511683.0,97464715.0,-110460553.0,40764139.0,1157952085.0,12184847.0,162502645.0,1031284.0,0.0,26740222.0,161714702.0,36108005.0,80819.0,1936048.0,1008902.0,18951890.0,23608024.0,Dec
248090,(주)농협사료,38633,2011,627564558.0,503401428.0,124163130.0,446619194.0,441656326.0,284904491.0,257479259.0,60076018.0,0.0,1254244550.0,26064507.0,1501478.0,0.0,0.0,4511683.0,97464715.0,-110460553.0,40764139.0,1157952085.0,12184847.0,162502645.0,1031284.0,0.0,26740222.0,161714702.0,36108005.0,80819.0,1936048.0,1008902.0,18951890.0,23608024.0,Dec
77306,(주)농협사료,38633,2012,724431271.0,580995973.0,143435298.0,519532704.0,519897965.0,336107218.0,226803910.0,59801547.0,0.0,1435418871.0,24968730.0,1861773.0,150000.0,0.0,4428215.0,86971516.0,116939933.0,17852698.0,1331304546.0,17967509.0,179436410.0,2094500.0,0.0,28073725.0,183425486.0,31282771.0,91412.0,2102700.0,1657238.0,26420365.0,12990292.0,Dec
97710,(주)농협사료,38633,2012,724431271.0,580995973.0,143435298.0,519532704.0,519897965.0,336107218.0,226803910.0,59801547.0,0.0,1435418871.0,24968730.0,1861773.0,150000.0,0.0,4428215.0,86971516.0,116939933.0,17852698.0,1331304546.0,17967509.0,179436410.0,2094500.0,0.0,28073725.0,183425486.0,31282771.0,91412.0,2102700.0,1657238.0,26420365.0,12990292.0,Dec
133976,(주)농협사료,38633,2012,724431271.0,580995973.0,143435298.0,519532704.0,519897965.0,336107218.0,226803910.0,59801547.0,0.0,1435418871.0,24968730.0,1861773.0,150000.0,0.0,4428215.0,86971516.0,116939933.0,17852698.0,1331304546.0,17967509.0,179436410.0,2094500.0,0.0,28073725.0,183425486.0,31282771.0,91412.0,2102700.0,1657238.0,26420365.0,12990292.0,Dec
248091,(주)농협사료,38633,2012,724431271.0,580995973.0,143435298.0,519532704.0,519897965.0,336107218.0,226803910.0,59801547.0,0.0,1435418871.0,24968730.0,1861773.0,150000.0,0.0,4428215.0,86971516.0,116939933.0,17852698.0,1331304546.0,17967509.0,179436410.0,2094500.0,0.0,28073725.0,183425486.0,31282771.0,91412.0,2102700.0,1657238.0,26420365.0,12990292.0,Dec
77307,(주)농협사료,38633,2013,632728586.0,466521143.0,166207444.0,417007621.0,454247311.0,263101813.0,313332182.0,7713842.0,0.0,1501243590.0,27559322.0,2507406.0,96000.0,0.0,3991833.0,8723182.0,48173255.0,34532136.0,1390739403.0,27992247.0,179997795.0,2954888.0,0.0,25761220.0,153905808.0,34020439.0,111588.0,2526017.0,1826874.0,21824648.0,22336345.0,Dec
97711,(주)농협사료,38633,2013,632728586.0,466521143.0,166207444.0,417007621.0,454247311.0,263101813.0,313332182.0,7713842.0,0.0,1501243590.0,27559322.0,2507406.0,96000.0,0.0,3991833.0,8723182.0,48173255.0,34532136.0,1390739403.0,27992247.0,179997795.0,2954888.0,0.0,25761220.0,153905808.0,34020439.0,111588.0,2526017.0,1826874.0,21824648.0,22336345.0,Dec
133977,(주)농협사료,38633,2013,632728586.0,466521143.0,166207444.0,417007621.0,454247311.0,263101813.0,313332182.0,7713842.0,0.0,1501243590.0,27559322.0,2507406.0,96000.0,0.0,3991833.0,8723182.0,48173255.0,34532136.0,1390739403.0,27992247.0,179997795.0,2954888.0,0.0,25761220.0,153905808.0,34020439.0,111588.0,2526017.0,1826874.0,21824648.0,22336345.0,Dec
248092,(주)농협사료,38633,2013,632728586.0,466521143.0,166207444.0,417007621.0,454247311.0,263101813.0,313332182.0,7713842.0,0.0,1501243590.0,27559322.0,2507406.0,96000.0,0.0,3991833.0,8723182.0,48173255.0,34532136.0,1390739403.0,27992247.0,179997795.0,2954888.0,0.0,25761220.0,153905808.0,34020439.0,111588.0,2526017.0,1826874.0,21824648.0,22336345.0,Dec
77308,(주)농협사료,38633,2014,690996542.0,506057332.0,184939210.0,467728129.0,501101642.0,280226848.0,308964407.0,3490660.0,0.0,1325102111.0,20577523.0,2784279.0,0.0,0.0,2723321.0,4154171.0,61735130.0,37644364.0,1204302076.0,33443341.0,175198348.0,2272204.0,0.0,24762610.0,187501281.0,28935891.0,117285.0,2049206.0,1856286.0,16948316.0,25656790.0,Dec
97712,(주)농협사료,38633,2014,690996542.0,506057332.0,184939210.0,467728129.0,501101642.0,280226848.0,308964407.0,3490660.0,0.0,1325102111.0,20577523.0,2784279.0,0.0,0.0,2723321.0,4154171.0,61735130.0,37644364.0,1204302076.0,33443341.0,175198348.0,2272204.0,0.0,24762610.0,187501281.0,28935891.0,117285.0,2049206.0,1856286.0,16948316.0,25656790.0,Dec
133978,(주)농협사료,38633,2014,690996542.0,506057332.0,184939210.0,467728129.0,501101642.0,280226848.0,308964407.0,3490660.0,0.0,1325102111.0,20577523.0,2784279.0,0.0,0.0,2723321.0,4154171.0,61735130.0,37644364.0,1204302076.0,33443341.0,175198348.0,2272204.0,0.0,24762610.0,187501281.0,28935891.0,117285.0,2049206.0,1856286.0,16948316.0,25656790.0,Dec
248093,(주)농협사료,38633,2014,690996542.0,506057332.0,184939210.0,467728129.0,501101642.0,280226848.0,308964407.0,3490660.0,0.0,1325102111.0,20577523.0,2784279.0,0.0,0.0,2723321.0,4154171.0,61735130.0,37644364.0,1204302076.0,33443341.0,175198348.0,2272204.0,0.0,24762610.0,187501281.0,28935891.0,117285.0,2049206.0,1856286.0,16948316.0,25656790.0,Dec
77309,(주)농협사료,38633,2015,609533704.0,383276328.0,226257375.0,392885370.0,378489671.0,227878820.0,222980774.0,0.0,0.0,1247163843.0,35341079.0,2774593.0,0.0,0.0,1950489.0,3490660.0,117185473.0,60079591.0,1103084669.0,18343129.0,173075999.0,4393490.0,0.0,24640961.0,165006550.0,46458551.0,151787.0,3337258.0,2213963.0,16641653.0,30262692.0,Dec
97713,(주)농협사료,38633,2015,609533704.0,383276328.0,226257375.0,392885370.0,378489671.0,227878820.0,222980774.0,0.0,0.0,1247163843.0,35341079.0,2774593.0,0.0,0.0,1950489.0,3490660.0,117185473.0,60079591.0,1103084669.0,18343129.0,173075999.0,4393490.0,0.0,24640961.0,165006550.0,46458551.0,151787.0,3337258.0,2213963.0,16641653.0,30262692.0,Dec
133979,(주)농협사료,38633,2015,609533704.0,383276328.0,226257375.0,392885370.0,378489671.0,227878820.0,222980774.0,0.0,0.0,1247163843.0,35341079.0,2774593.0,0.0,0.0,1950489.0,3490660.0,117185473.0,60079591.0,1103084669.0,18343129.0,173075999.0,4393490.0,0.0,24640961.0,165006550.0,46458551.0,151787.0,3337258.0,2213963.0,16641653.0,30262692.0,Dec
248094,(주)농협사료,38633,2015,609533704.0,383276328.0,226257375.0,392885370.0,378489671.0,227878820.0,222980774.0,0.0,0.0,1247163843.0,35341079.0,2774593.0,0.0,0.0,1950489.0,3490660.0,117185473.0,60079591.0,1103084669.0,18343129.0,173075999.0,4393490.0,0.0,24640961.0,165006550.0,46458551.0,151787.0,3337258.0,2213963.0,16641653.0,30262692.0,Dec
77310,(주)농협사료,38633,2016,683984278.0,462955736.0,221028542.0,450865231.0,422076427.0,251071851.0,246546520.0,32000000.0,0.0,1193847816.0,31679164.0,2799216.0,0.0,0.0,564407.0,0.0,30840657.0,60533380.0,1045282713.0,25622211.0,165419758.0,3594239.0,0.0,23625236.0,199793380.0,44549954.0,256916.0,2664846.0,2004639.0,19399958.0,35383384.0,Dec
97714,(주)농협사료,38633,2016,683984278.0,462955736.0,221028542.0,450865231.0,422076427.0,251071851.0,246546520.0,32000000.0,0.0,1193847816.0,31679164.0,2799216.0,0.0,0.0,564407.0,0.0,30840657.0,60533380.0,1045282713.0,25622211.0,165419758.0,3594239.0,0.0,23625236.0,199793380.0,44549954.0,256916.0,2664846.0,2004639.0,19399958.0,35383384.0,Dec
133980,(주)농협사료,38633,2016,683984278.0,462955736.0,221028542.0,450865231.0,422076427.0,251071851.0,246546520.0,32000000.0,0.0,1193847816.0,31679164.0,2799216.0,0.0,0.0,564407.0,0.0,30840657.0,60533380.0,1045282713.0,25622211.0,165419758.0,3594239.0,0.0,23625236.0,199793380.0,44549954.0,256916.0,2664846.0,2004639.0,19399958.0,35383384.0,Dec
248095,(주)농협사료,38633,2016,683984278.0,462955736.0,221028542.0,450865231.0,422076427.0,251071851.0,246546520.0,32000000.0,0.0,1193847816.0,31679164.0,2799216.0,0.0,0.0,564407.0,0.0,30840657.0,60533380.0,1045282713.0,25622211.0,165419758.0,3594239.0,0.0,23625236.0,199793380.0,44549954.0,256916.0,2664846.0,2004639.0,19399958.0,35383384.0,Dec
77311,(주)농협사료,38633,2017,601397117.0,378661135.0,222735982.0,378187287.0,362338037.0,258332947.0,189797399.0,4800000.0,0.0,1159461915.0,34214765.0,2383190.0,0.0,0.0,988395.0,32000000.0,125369981.0,46328901.0,1021797345.0,13806500.0,159016868.0,3324302.0,0.0,23795386.0,119854340.0,46501075.0,243755.0,2724389.0,2016264.0,35446107.0,35273933.0,Dec
97715,(주)농협사료,38633,2017,601397117.0,378661135.0,222735982.0,378187287.0,362338037.0,258332947.0,189797399.0,4800000.0,0.0,1159461915.0,34214765.0,2383190.0,0.0,0.0,988395.0,32000000.0,125369981.0,46328901.0,1021797345.0,13806500.0,159016868.0,3324302.0,0.0,23795386.0,119854340.0,46501075.0,243755.0,2724389.0,2016264.0,35446107.0,35273933.0,Dec
133981,(주)농협사료,38633,2017,601397117.0,378661135.0,222735982.0,378187287.0,362338037.0,258332947.0,189797399.0,4800000.0,0.0,1159461915.0,34214765.0,2383190.0,0.0,0.0,988395.0,32000000.0,125369981.0,46328901.0,1021797345.0,13806500.0,159016868.0,3324302.0,0.0,23795386.0,119854340.0,46501075.0,243755.0,2724389.0,2016264.0,35446107.0,35273933.0,Dec
248096,(주)농협사료,38633,2017,601397117.0,378661135.0,222735982.0,378187287.0,362338037.0,258332947.0,189797399.0,4800000.0,0.0,1159461915.0,34214765.0,2383190.0,0.0,0.0,988395.0,32000000.0,125369981.0,46328901.0,1021797345.0,13806500.0,159016868.0,3324302.0,0.0,23795386.0,119854340.0,46501075.0,243755.0,2724389.0,2016264.0,35446107.0,35273933.0,Dec
34417,(주)농협하나로유통,72856,2015,1108833287.0,462633686.0,646199601.0,434487993.0,417239480.0,360009491.0,0.0,900000.0,0.0,2535329640.0,31201544.0,16595822.0,0.0,0.0,1674178.0,0.0,44248603.0,46311598.0,2199833907.0,44316129.0,610185996.0,4639366.0,0.0,121338931.0,74478502.0,40807288.0,5264008.0,7642356.0,10729208.0,20656034.0,26160344.0,Dec
34418,(주)농협하나로유통,72856,2016,1126114239.0,466841999.0,659272240.0,450772984.0,413840902.0,379885140.0,0.0,13500000.0,0.0,3144776452.0,38180514.0,24380759.0,0.0,0.0,1746769.0,0.0,78801513.0,51814140.0,2736168166.0,27336509.0,625481493.0,4209440.0,0.0,136837983.0,70887844.0,50486836.0,4150930.0,10604351.0,13972235.0,21524004.0,22851308.0,Dec
34419,(주)농협하나로유통,72856,2017,1138804492.0,481745549.0,657058943.0,399553585.0,438992644.0,327720545.0,21800000.0,13500000.0,0.0,2937036045.0,35311835.0,20953935.0,0.0,0.0,1357268.0,0.0,30980129.0,50409765.0,2516741816.0,33045879.0,682182182.0,4345594.0,0.0,144832996.0,71833040.0,46336087.0,4075627.0,11982855.0,12513654.0,20477127.0,24550805.0,Dec
141507,(주)뉴스테이허브제3호위탁관리부동산투자회사,82878,2017,514765978.0,118550.0,514647428.0,197812868.0,118550.0,197812868.0,0.0,0.0,0.0,0.0,4375278.0,0.0,0.0,0.0,4881709.0,0.0,-275104920.0,-506432.0,0.0,316953110.0,0.0,0.0,0.0,0.0,0.0,4375278.0,0.0,0.0,0.0,4881709.0,0.0,Dec
231655,(주)대교홀딩스,13541,2002,513985196.0,8925835.0,505059361.0,18733208.0,4775731.0,18721020.0,0.0,0.0,0.0,37386261.0,28931663.0,18966.0,0.0,0.0,16711.0,0.0,9510776.0,27699310.0,9318639.0,487777742.0,3063852.0,117997.0,0.0,1962552.0,12188.0,34286791.0,922.0,7283.0,3486.0,7189221.0,601739.0,Mar
231656,(주)대교홀딩스,13541,2003,504661045.0,18517566.0,486143479.0,20447625.0,15329743.0,20281019.0,10446500.0,0.0,0.0,21904931.0,4670166.0,7969.0,0.0,0.0,28819.0,0.0,9397784.0,9806930.0,11642627.0,478290901.0,500151.0,91279.0,0.0,1815345.0,166607.0,5681717.0,2333.0,20930.0,5540.0,106461.0,4231674.0,Mar
231657,(주)대교홀딩스,13541,2004,589817504.0,17077643.0,572739861.0,20188836.0,14542111.0,20141006.0,11090000.0,0.0,0.0,60742259.0,43310321.0,6330.0,0.0,0.0,125.0,0.0,12298288.0,45416980.0,14852656.0,562420237.0,867861.0,308100.0,0.0,2529080.0,47829.0,44938918.0,1821.0,11180.0,12460.0,244139.0,722200.0,Mar
231658,(주)대교홀딩스,13541,2005,598536688.0,5398877.0,593137811.0,16159600.0,2182179.0,16097578.0,0.0,0.0,0.0,46101998.0,25776143.0,5041.0,0.0,0.0,226820.0,0.0,10379313.0,31268847.0,14280591.0,562542899.0,3630637.0,303465.0,0.0,2031111.0,62022.0,28151139.0,3442.0,14738.0,17160.0,1401315.0,4519023.0,Mar
