회사명,거래소코드,회계년도,[제조]   이자비용
(주)단건축사사무소,039112,2007/12,16810
(주)단건축사사무소,039112,2008/12,99783
(주)단건축사사무소,039112,2009/12,22267
(주)단건축사사무소,039112,2010/12,618
(주)단건축사사무소,039112,2011/12,15754
(주)단건축사사무소,039112,2012/12,46117
(주)단건축사사무소,039112,2013/12,17725
(주)단건축사사무소,039112,2014/12,17259
(주)단건축사사무소,039112,2015/12,100735
(주)단건축사사무소,039112,2016/12,95374
(주)단건축사사무소,039112,2017/12,160062
(주)달마,045602,2006/12,298858
(주)달마,045602,2007/12,328813
(주)달마,045602,2008/12,373360
(주)달마,045602,2009/12,351448
(주)달마,045602,2010/12,399793
(주)당신의파트너,085084,2017/12,96456
(주)대경이앤씨,051322,2007/12,111102
(주)대경이앤씨,051322,2008/12,228039
(주)대교홀딩스,013541,2002/03,0
(주)대교홀딩스,013541,2003/03,148854
(주)대교홀딩스,013541,2004/03,336354
(주)대교홀딩스,013541,2005/03,579828
(주)대교홀딩스,013541,2006/03,0
(주)대교홀딩스,013541,2007/03,0
(주)대교홀딩스,013541,2008/03,0
(주)대교홀딩스,013541,2009/03,0
(주)대교홀딩스,013541,2010/03,0
(주)대교홀딩스,013541,2011/12,0
(주)대교홀딩스,013541,2012/12,0
(주)대교홀딩스,013541,2013/12,0
(주)대교홀딩스,013541,2014/12,0
(주)대교홀딩스,013541,2015/12,0
(주)대교홀딩스,013541,2016/12,0
(주)대교홀딩스,013541,2017/12,0
(주)대마디앤에스,044626,2005/12,0
(주)대마디앤에스,044626,2006/12,0
(주)대마디앤에스,044626,2007/12,0
(주)대마디앤에스,044626,2008/12,311
(주)대마디앤에스,044626,2009/12,314
(주)대마디앤에스,044626,2010/12,313
(주)대마디앤에스,044626,2011/12,330
(주)대마디앤에스,044626,2012/12,39116
(주)대마디앤에스,044626,2013/12,36
(주)대마디앤에스,044626,2014/12,41
(주)대마디앤에스,044626,2015/12,0
(주)대마디앤에스,044626,2016/12,0
(주)대마디앤에스,044626,2017/12,0
(주)대명화학,016195,2001/12,
(주)대명화학,016195,2002/12,
(주)대명화학,016195,2003/12,
(주)대명화학,016195,2004/12,
(주)대명화학,016195,2008/12,
(주)대명화학,016195,2009/12,
(주)대명화학,016195,2010/12,
(주)대명화학,016195,2011/12,
(주)대명화학,016195,2012/12,
(주)대명화학,016195,2013/12,
(주)대명화학,016195,2014/12,
(주)대명화학,016195,2015/12,1906589
(주)대명화학,016195,2016/12,2006476
(주)대명화학,016195,2017/12,1884366
(주)대보기획,039053,2002/12,21879
(주)대보기획,039053,2003/12,92634
(주)대보기획,039053,2004/12,118510
(주)대보기획,039053,2005/12,48365
(주)대양디엔아이,041913,2004/12,59898
(주)대양디엔아이,041913,2005/12,341373
(주)대양디엔아이,041913,2006/12,650598
(주)대양디엔아이,041913,2007/12,703269
(주)대양디엔아이,041913,2008/12,1161842
(주)대양디엔아이,041913,2009/12,935687
(주)대양디엔아이,041913,2010/12,1626580
(주)대양디엔아이,041913,2011/12,2037265
(주)대양디엔아이,041913,2012/12,1633156
(주)대양디엔아이,041913,2013/12,1412861
(주)대양디엔아이,041913,2014/12,1510801
(주)대양디엔아이,041913,2015/12,1523296
(주)대양디엔아이,041913,2016/12,1049869
(주)대영엔지니어링,044443,2005/12,189748
(주)대영엔지니어링,044443,2006/12,213053
(주)대영엔지니어링,044443,2007/12,259558
(주)대영엔지니어링,044443,2008/12,277199
(주)대영엔지니어링,044443,2009/12,130083
(주)대영엔지니어링,044443,2010/12,69222
(주)대영엔지니어링,044443,2011/12,74455
(주)대영엔지니어링,044443,2012/12,45701
(주)대영엔지니어링,044443,2013/12,23392
(주)대영엔지니어링,044443,2014/12,19726
(주)대영엔지니어링,044443,2015/12,3447
(주)대영엔지니어링,044443,2016/12,21
(주)대영엔지니어링,044443,2017/12,0
(주)대재아이앤씨,058099,2009/12,582874
(주)대재아이앤씨,058099,2010/12,455910
(주)대재아이앤씨,058099,2011/12,307779
(주)대재아이앤씨,058099,2012/12,288282
(주)대재아이앤씨,058099,2013/12,258112
(주)대재아이앤씨,058099,2014/12,244686
(주)대재아이앤씨,058099,2015/12,208906
(주)대재아이앤씨,058099,2016/12,33029
(주)대재아이앤씨,058099,2017/12,13800
(주)대지,013803,2001/12,15276
(주)대지,013803,2002/12,10048
(주)대지,013803,2003/12,12804
(주)대지,013803,2004/12,24
(주)대지,013803,2005/12,9
(주)대지,013803,2006/12,806
(주)대지,013803,2007/12,267605
(주)대지,013803,2008/12,275858
(주)대지,013803,2009/12,260972
(주)대지,013803,2010/12,217617
(주)대지,013803,2011/12,180026
(주)대지,013803,2012/12,255465
(주)대홍기획,013901,2001/12,0
(주)대홍기획,013901,2002/12,0
(주)대홍기획,013901,2003/12,517917
(주)대홍기획,013901,2004/12,549417
(주)대홍기획,013901,2005/12,45667
(주)대홍기획,013901,2006/12,0
(주)대홍기획,013901,2007/12,0
(주)대홍기획,013901,2008/12,0
(주)대홍기획,013901,2009/12,40598
(주)대홍기획,013901,2010/12,0
(주)대홍기획,013901,2011/12,1458
(주)대홍기획,013901,2012/12,53191
(주)대홍기획,013901,2013/12,405803
(주)대홍기획,013901,2014/12,52265
(주)대홍기획,013901,2015/12,14248
(주)대홍기획,013901,2016/12,17063
(주)대홍기획,013901,2017/12,50118
(주)대흥종합엔지니어링건축사사무소,085444,2017/12,0
(주)더밸류앤코,051581,2007/12,9740
(주)더밸류앤코,051581,2008/12,0
(주)더밸류앤코,051581,2009/12,2318
(주)더밸류앤코,051581,2010/12,0
(주)더밸류앤코,051581,2011/12,48308
(주)더밸류앤코,051581,2012/12,0
(주)더밸류앤코,051581,2013/12,0
(주)더밸류앤코,051581,2014/12,0
(주)더밸류앤코,051581,2015/12,0
(주)더밸류앤코,051581,2016/12,0
(주)더밸류앤코,051581,2017/12,0
(주)더블유어쏘시에이츠,088359,2017/12,107677
(주)더블유피앤컴퍼니,028961,2009/12,30862
(주)더블유피앤컴퍼니,028961,2010/12,129289
(주)더에스엠씨그룹,086253,2017/12,88009
(주)데이브컴퍼니,028631,2001/12,7644
(주)도시엔지니어링,068081,2012/12,26617
(주)도시엔지니어링,068081,2013/12,0
(주)도심엔지니어링종합건축사사무소,085314,2017/12,32730
(주)도울건축건축사사무소,061333,2010/12,245660
(주)도울건축건축사사무소,061333,2011/12,340222
(주)도원엔지니어링건축사사무소,045815,2006/12,125776
(주)도원엔지니어링건축사사무소,045815,2007/12,127830
(주)도원엔지니어링건축사사무소,045815,2008/12,0
(주)도원엔지니어링건축사사무소,045815,2009/12,0
(주)도원엔지니어링건축사사무소,045815,2010/12,254
(주)도원엔지니어링건축사사무소,045815,2011/12,0
(주)도원엔지니어링건축사사무소,045815,2012/12,0
(주)도원엔지니어링건축사사무소,045815,2013/12,229075
(주)도원엔지니어링건축사사무소,045815,2014/12,670149
(주)도원엔지니어링건축사사무소,045815,2015/12,523395
(주)도원엔지니어링건축사사무소,045815,2016/12,469426
(주)도원엔지니어링건축사사무소,045815,2017/12,464069
(주)도화종합기술공사,017714,2001/12,774450
(주)도화종합기술공사,017714,2002/12,617849
(주)도화종합기술공사,017714,2003/12,288526
(주)도화종합기술공사,017714,2004/12,726228
(주)도화종합기술공사,017714,2005/12,645514
(주)도화종합기술공사,017714,2006/12,531039
(주)도화종합기술공사,017714,2007/12,204800
(주)도화종합기술공사,017714,2008/12,17528
(주)도화종합기술공사,017714,2009/12,369739
(주)동성엔지니어링,050069,2007/12,74747
(주)동성엔지니어링,050069,2008/12,82130
(주)동성엔지니어링,050069,2009/12,55000
(주)동성엔지니어링,050069,2010/12,24482
(주)동성엔지니어링,050069,2011/12,177587
(주)동성엔지니어링,050069,2012/12,152441
(주)동성엔지니어링,050069,2013/12,49557
(주)동성엔지니어링,050069,2014/12,45724
(주)동성엔지니어링,050069,2015/12,26436
(주)동성엔지니어링,050069,2016/12,108139
(주)동성엔지니어링,050069,2017/12,72027
(주)동아닷컴,038975,2002/12,203822
(주)동아닷컴,038975,2003/12,108641
(주)동아닷컴,038975,2004/12,74094
(주)동아닷컴,038975,2005/12,71334
(주)동아닷컴,038975,2006/12,65436
(주)동아닷컴,038975,2007/12,30022
(주)동아닷컴,038975,2008/12,15022
(주)동아닷컴,038975,2009/12,112943
(주)동아닷컴,038975,2010/12,67143
(주)동아닷컴,038975,2011/12,28678
(주)동아닷컴,038975,2012/12,9606
(주)동아닷컴,038975,2013/12,16216
(주)동아닷컴,038975,2014/12,0
(주)동아닷컴,038975,2015/12,0
(주)동아닷컴,038975,2016/12,0
(주)동아닷컴,038975,2017/12,0
(주)동우이앤씨,029562,2002/12,143036
(주)동우이앤씨,029562,2003/12,600665
(주)동우이앤씨,029562,2004/12,1074828
(주)동우이앤씨,029562,2005/12,977815
(주)동우이앤씨,029562,2006/12,657277
(주)동우이앤씨,029562,2007/12,339200
(주)동우이앤씨,029562,2008/12,281933
(주)동우이앤씨,029562,2009/12,144450
(주)동우이앤씨,029562,2010/12,266555
(주)동우이앤씨,029562,2011/12,281215
(주)동우이앤씨,029562,2012/12,191468
(주)동우이앤씨,029562,2013/12,245630
(주)동우이앤씨,029562,2014/12,272771
