회사명,거래소코드,회계년도,[제조]   이자비용
(주)대주,013793,2010/12,483369
(주)대주,013793,2011/12,442232
(주)대주,043876,2011/12,120552
(주)대주,013793,2012/12,590253
(주)대주,043876,2012/12,106642
(주)대주,013793,2013/12,685373
(주)대주,043876,2013/12,151824
(주)대주,013793,2014/12,608524
(주)대주,043876,2014/12,226186
(주)대주,043876,2015/12,183778
(주)대주,013793,2015/12,401951
(주)대주,043876,2016/12,210800
(주)대주,013793,2016/12,293226
(주)대주,043876,2017/12,216151
(주)대주,013793,2017/12,751775
(주)대진이앤티,076770,2015/12,409983
(주)대진이앤티,076770,2016/12,1004852
(주)대진이앤티,076770,2017/12,1702827
(주)대창모터스,073439,2014/12,223455
(주)대창모터스,073439,2015/12,311017
(주)대창모터스,073439,2016/12,623125
(주)대창모터스,073439,2017/12,731344
(주)대풍,044322,2005/12,167307
(주)대풍,044322,2006/12,146530
(주)대한실업,046160,2006/12,360485
(주)대한실업,046160,2007/12,356000
(주)대한실업,046160,2008/12,340677
(주)대한정공,053999,2007/12,151186
(주)대한정공,053999,2008/12,146970
(주)대한정공,053999,2009/12,59776
(주)대한정공,053999,2010/12,247197
(주)대한정공,053999,2011/12,530548
(주)대한정공,053999,2012/12,584713
(주)대한정공,053999,2013/12,571400
(주)대한정공,053999,2014/12,516894
(주)대한정공,053999,2015/12,404980
(주)대한정공,053999,2016/12,312129
(주)대한정공,053999,2017/12,504775
(주)대현농수산,013889,2002/03,342405
(주)대현농수산,013889,2003/03,391045
(주)대현농수산,013889,2004/03,439111
(주)대현농수산,013889,2005/03,333328
(주)대현농수산,013889,2006/03,471304
(주)대현농수산,013889,2007/03,792850
(주)대협스프레이,076206,2015/12,11016
(주)대협스프레이,076206,2016/12,3213
(주)대협스프레이,076206,2017/12,16719
(주)대협테크,070379,2013/12,5901
(주)대협테크,070379,2014/12,5496
(주)대협테크,070379,2017/12,16016
(주)대호스틸,064584,2011/12,318363
(주)대호스틸,064584,2012/12,212601
(주)대호에코텍,049353,2007/12,158991
(주)대호에코텍,049353,2008/12,393895
(주)대흥엠앤티,066044,2012/12,325718
(주)대흥엠앤티,066044,2013/12,365111
(주)대흥엠앤티,066044,2014/12,339847
(주)대흥엠앤티,066044,2015/12,338560
(주)대흥엠앤티,066044,2016/12,341572
(주)대흥엠앤티,066044,2017/12,282196
(주)더부루벨,052142,2007/12,409103
(주)더부루벨,052142,2008/12,443262
(주)덕광기업,053976,2008/12,433623
(주)데오스조경,059360,2009/12,20869
(주)데오스조경,059360,2010/12,120769
(주)데코라인퍼니처,061766,2010/12,115996
(주)데코라인퍼니처,061766,2011/12,210552
(주)데코라인퍼니처,061766,2012/12,230705
(주)데코라인퍼니처,061766,2013/12,199324
(주)데코라인퍼니처,061766,2014/12,188231
(주)데코라인퍼니처,061766,2015/12,107770
(주)데코라인퍼니처,061766,2016/12,105220
(주)데코라인퍼니처,061766,2017/12,149832
(주)데크카본,070479,2014/12,281141
(주)데크카본,070479,2015/12,363854
(주)데크카본,070479,2016/12,259847
(주)데크카본,070479,2017/12,241437
(주)도담시스템스,039173,2002/12,2674
(주)도담시스템스,039173,2003/12,33393
(주)도담시스템스,039173,2004/12,228454
(주)도담시스템스,039173,2005/12,517939
(주)도담시스템스,039173,2006/12,986502
(주)도담시스템스,039173,2007/12,1602895
(주)도담시스템스,039173,2008/12,1154206
(주)도담시스템스,039173,2009/12,696633
(주)도담시스템스,039173,2010/12,947074
(주)도담시스템스,039173,2011/12,1130130
(주)도담시스템스,039173,2012/12,1091996
(주)도담시스템스,039173,2013/12,922045
(주)도담시스템스,039173,2014/12,831063
(주)도담시스템스,039173,2015/12,1047276
(주)도담시스템스,039173,2016/12,1259632
(주)동광산업,041424,2004/12,247492
(주)동남기업,014016,2001/12,359267
(주)동남기업,014016,2002/12,460351
(주)동남코리아,014031,2001/12,243597
(주)동남코리아,014031,2002/12,243128
(주)동남코리아,014031,2003/12,191146
(주)동남코리아,014031,2004/12,246420
(주)동남코리아,014031,2005/12,151665
(주)동남코리아,014031,2006/12,110627
(주)동남코리아,014031,2007/12,135122
(주)동남코리아,014031,2008/12,106984
(주)동남코리아,014031,2009/12,88649
(주)동남코리아,014031,2010/12,57857
(주)동남코리아,014031,2011/12,184624
(주)동남코리아,014031,2012/12,306169
(주)동남코리아,014031,2013/12,566379
(주)동남코리아,014031,2014/12,595720
(주)동남코리아,014031,2015/12,635641
(주)동남코리아,014031,2016/12,590737
(주)동남코리아,014031,2017/12,448151
(주)동대문환경개발공사,051411,2007/12,0
(주)동대문환경개발공사,051411,2008/12,0
(주)동대문환경개발공사,051411,2009/12,0
(주)동대문환경개발공사,051411,2010/12,400199
(주)동대문환경개발공사,051411,2011/12,687041
(주)동대문환경개발공사,051411,2012/12,2034833
(주)동대문환경개발공사,051411,2013/12,2812275
