회사명,거래소코드,회계년도,[제조]   이자비용
(주)나루해운,053071,2011/12,4811312
(주)나루해운,053071,2012/12,2811282
(주)나루해운,053071,2013/12,2081580
(주)나루해운,053071,2014/12,2611505
(주)나루해운,053071,2015/12,2027728
(주)나자인,051582,2008/12,45813
(주)나자인,051582,2009/12,235150
(주)나자인,051582,2010/12,62266
(주)나자인,051582,2011/12,388860
(주)나자인,051582,2012/12,225781
(주)나자인,051582,2013/12,66792
(주)나자인,051582,2014/12,40187
(주)나자인,051582,2015/12,98285
(주)나자인,051582,2016/12,245718
(주)나자인,051582,2017/12,506294
(주)난다,062028,2010/12,41297
(주)난다,062028,2011/12,198381
(주)난다,062028,2012/12,200094
(주)난다,062028,2013/12,114204
(주)난다,062028,2014/12,203217
(주)난다,062028,2015/12,430380
(주)난다,062028,2016/12,362041
(주)난다,062028,2017/12,46888
(주)날개물류,051800,2007/12,228358
(주)날개물류,051800,2008/12,266010
(주)날개물류,051800,2009/12,206822
(주)날개물류,051800,2010/12,340890
(주)날개물류,051800,2011/12,389694
(주)날개물류,051800,2012/12,420997
(주)날개물류,051800,2013/12,418336
(주)날개물류,051800,2014/12,344698
(주)날개물류,051800,2015/12,316495
(주)날개물류,051800,2016/12,314059
(주)날개물류,051800,2017/12,296948
(주)남대문안경,063160,2011/12,672246
(주)남대문안경,063160,2012/12,718283
(주)남대문안경,063160,2013/12,679328
(주)남대문안경,063160,2014/12,657802
(주)남사물류,078098,2015/12,121405
(주)남사물류,078098,2016/12,313894
(주)남사물류,078098,2017/12,332671
(주)남사물류터미널,086320,2017/12,288367
(주)남일대리조트,051999,2007/12,0
(주)남일대리조트,051999,2008/12,282327
(주)남일대리조트,051999,2009/12,300595
(주)남일대리조트,051999,2010/12,293990
(주)남일대리조트,051999,2011/12,248425
(주)남일대리조트,051999,2012/12,187074
(주)남일대리조트,051999,2013/12,121612
(주)남일대리조트,051999,2014/12,100614
(주)남일대리조트,051999,2015/12,126980
(주)남일대리조트,051999,2016/12,109056
(주)남일대리조트,051999,2017/12,103179
(주)남해레져,040071,2002/12,368339
(주)남해레져,040071,2003/12,349286
(주)남해레져,040071,2004/12,351450
(주)남해레져,040071,2005/12,293496
(주)남해레져,040071,2006/12,370053
(주)남해레져,040071,2007/12,382382
(주)냉장인터불고,015591,2001/12,0
(주)냉장인터불고,015591,2002/12,0
(주)냉장인터불고,015591,2003/12,0
(주)냉장인터불고,015591,2004/12,364514
(주)냉장인터불고,015591,2005/12,938545
